Frame,Time,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6
0,0,0.0035,-0.0006,0.0011,0.0061,-0.0007,-0.0024
1,0.001,-0.0016,0.0015,-0.0019,-0.0003,0.0001,-0.0059
2,0.002,-0.0036,0.0053,-0.0007,0.0005,-0.0021,0.0011
3,0.003,0.0007,0.0068,-0.0056,-0.0016,0.0015,0.004
4,0.004,0.0035,0.0017,0.0037,0.0019,0.0045,0.0048
5,0.005,-0,-0.0032,0.0025,0.0002,0.004,-0.0029
6,0.006,0.0022,0.0037,0.0015,0.0019,0.0025,0.0023
7,0.007,0.001,0.0063,-0.0015,0.0014,-0.0044,0.0014
8,0.008,0.0014,0.0037,0.003,0.0026,-0.0014,0.0022
9,0.009,-0.001,0.0015,0.0022,0.0038,-0.0059,-0.0015
10,0.01,0.0034,-0.002,0.0016,0.0013,0,0.0005
11,0.011,0.0051,-0.0003,-0.0004,0.001,-0.0006,0.0062
12,0.012,0.0016,0.0002,-0.0008,-0.0007,0.0001,0.0068
13,0.013,0.0046,0.0037,-0.0013,0.0001,0.007,0.0061
14,0.014,0.0026,0.0025,-0.0017,0.0013,0.0043,-0.0033
15,0.015,0.0044,0.0037,-0.0013,-0.0013,0,-0.002
16,0.016,0.0012,-0.0021,-0.0001,0.0019,-0.0037,0.0017
17,0.017,-0.0026,-0.0012,0.0003,0.0008,-0.0043,0.0007
18,0.018,0.001,0.0057,0.0035,0.0065,0.0014,0.0037
19,0.019,-0.0011,-0.0064,0.0032,0.004,-0.0008,0.001
20,0.02,0.0001,-0.0047,-0.0025,0.0018,-0.0071,0.0002
21,0.021,-0.004,-0.0001,-0.0032,0.0012,0.0006,-0.0005
22,0.022,0.0048,-0.0014,0.0037,-0.0004,0.0036,0.0015
23,0.023,0.0036,-0.0002,0.001,0.0013,-0.0009,-0.0015
24,0.024,-0.0019,0.0075,0.0002,-0.0001,0.0016,0.0002
25,0.025,-0.0008,0.0044,0.0009,0.003,-0.0006,-0.0033
26,0.026,0.0001,0.0036,0.0045,0.0033,0.0029,0.0018
27,0.027,-0.0007,0.0027,0.004,-0.0008,0.0034,0.0038
28,0.028,0,0.002,0.0023,-0.0002,0.0005,0.0068
29,0.029,0.0004,0.0033,-0.003,-0.0022,0.0022,0.001
30,0.03,-0.0031,-0.0002,-0.0055,0.0004,0.0079,0.0039
31,0.031,-0.0046,0.004,-0.0024,0.0047,0.001,0.0014
32,0.032,-0.0017,-0.0013,-0.0062,-0.0005,0.0018,-0.0008
33,0.033,0.0031,-0.0006,-0.0118,0.0045,-0.0024,-0.0019
34,0.034,-0.0011,-0.0036,-0.0094,0.0015,-0.0046,-0.0009
35,0.035,-0.0016,-0.003,-0.003,0.0032,0.0003,-0.0032
36,0.036,0.001,-0.0055,-0.0004,0.008,0.0019,-0.0014
37,0.037,-0.0031,0.0014,0.0095,0.0038,-0.0045,-0
38,0.038,-0.0025,-0.0016,0.0054,0.0055,-0.002,-0.0012
39,0.039,-0.006,-0.0008,0.0066,0.002,-0.0026,-0.0013
40,0.04,-0.007,-0.005,0.0034,-0.0021,-0.0062,0.0019
41,0.041,-0.0031,0.002,0.0004,-0.0084,-0.002,0.0008
42,0.042,-0.0015,0.0028,0.0012,-0.0074,-0.0015,-0.0031
43,0.043,-0.0003,0.0019,0.0004,-0.0066,-0.004,-0.0055
44,0.044,0.001,-0.0003,-0.0033,-0.0085,-0.001,-0.0066
45,0.045,0.0007,0.0018,-0.0052,-0.0027,-0.0021,-0.0036
46,0.046,0.0031,0.0013,-0.0021,-0.0078,-0.0025,-0
47,0.047,0.0054,-0.0004,-0.0038,-0.0028,0.0014,0.0022
48,0.048,0.0017,-0.0009,-0.0012,-0.0022,-0.0012,-0.0033
49,0.049,0.0053,-0.0021,-0,-0.0062,-0.0024,-0.0054
50,0.05,0.0011,-0.0049,-0.002,-0.0036,0.0015,0.0024
51,0.051,0.0016,-0.0052,-0.0038,-0.0023,-0.001,-0.0006
52,0.052,0.0001,-0.0028,0.0014,-0.0026,0.004,0.0021
53,0.053,-0.0021,0.0015,-0.0008,-0.0029,0.0004,0.0013
54,0.054,-0.0008,-0.006,0.0012,-0.006,0.0034,-0.0024
55,0.055,-0.0018,0.0012,-0.0004,-0.0062,0.0017,0.0012
56,0.056,-0.0014,-0.0072,-0.0009,-0.0005,-0.004,0.0017
57,0.057,-0.0011,-0.0016,-0.0086,-0.0013,0.0012,0.0001
58,0.058,-0.0029,-0.0026,-0.0054,-0.0006,-0.0024,0.0026
59,0.059,-0.0022,-0.0034,-0.0023,-0.0012,-0.0029,-0.0004
60,0.06,-0.0034,-0.0009,0.0022,-0.0007,-0,0.0025
61,0.061,-0.001,-0.0078,0.0047,-0.0012,-0.0006,-0
62,0.062,-0.0006,-0.0051,0.001,0.0004,-0.0009,0.0003
63,0.063,-0.002,-0.0026,-0.0068,0,0.002,-0.0007
64,0.064,0.0019,-0.0004,0.0005,0.0004,0.0077,0.0035
65,0.065,-0.0033,0.0031,0.0013,0.0001,0.0051,0.0065
66,0.066,0.0016,0.0026,-0.0012,0.0017,-0.0002,0.006
67,0.067,0.0021,0.002,0.0009,0.0021,0.0005,-0.0008
68,0.068,0.0016,0.0025,0.0058,0.0062,0.0022,-0.0035
69,0.069,-0.002,0.0021,0.0027,0.002,0.0026,0.0007
70,0.07,0.0002,0.0024,0.0055,0.0003,0.0031,-0.003
71,0.071,-0.0018,-0.0002,0.0039,0.0038,0.0073,0.0006
72,0.072,-0.0022,0.005,0.0042,0.0016,0.002,0
73,0.073,-0.0018,0.0028,-0.0014,0.0035,0.0013,0.0052
74,0.074,-0.0001,0.0063,0.0008,0.001,-0.0004,-0.0012
75,0.075,0.0029,0.0057,0.0015,0.0006,-0.0033,-0.0004
76,0.076,-0.0019,0.0062,0.0009,0.0043,-0.0028,0.0017
77,0.077,0.0023,0.0046,0.0004,-0.0018,-0.0031,-0.0003
78,0.078,0.0028,0.0015,0.0019,0.004,-0.0003,0.0002
79,0.079,0.0002,0.0053,0.003,0.0046,0.0016,-0.0086
80,0.08,0.0024,0.0037,-0.0009,-0.0018,0.0012,-0.0049
81,0.081,0.0003,0.0033,-0.0024,-0.001,0.0002,-0.0017
82,0.082,0.0013,-0.0031,-0.0012,-0.0017,-0.0012,-0.0007
83,0.083,0.0016,0.0033,0.0016,0.0046,-0.0019,-0.0016
84,0.084,-0.0035,0.0007,-0.0003,0.0003,0.0013,-0.0058
85,0.085,-0.0042,0.0028,0.0021,-0.0004,0.001,0.0011
86,0.086,-0.0011,-0.0008,0.0051,-0.0039,-0.0015,-0.0017
87,0.087,0.0005,-0.0013,-0.0007,-0.0045,0.0008,-0.0026
88,0.088,0.002,-0.0042,-0.0032,-0.0016,-0.0015,-0.0032
89,0.089,-0.0002,-0.0057,-0.001,-0.0022,-0.0014,-0.0013
90,0.09,0.0001,-0.0026,-0.003,-0.0034,-0.002,-0.0008
91,0.091,-0.0009,0.0002,-0.0035,0.0021,-0.0009,-0.0025
92,0.092,0.0029,-0.0055,-0.0018,-0.0001,-0.0014,-0.0021
93,0.093,-0.0019,-0.0012,-0.0075,0.0018,0.0008,-0.0009
94,0.094,-0.0024,-0.0034,-0.0053,0.0012,-0.0005,-0.0038
95,0.095,-0.0019,-0.0014,-0.0018,0.0007,0.0012,-0.0028
96,0.096,0.0016,-0.0031,-0.0023,-0.0019,0.0014,-0.0039
97,0.097,0.0058,0.001,0.003,0.0011,-0.0018,-0.0056
98,0.098,-0.0018,0.0025,0.0009,-0.0018,0.0004,-0.0014
99,0.099,-0.0008,0.0003,0.0026,0.0017,-0.0043,0.0016
100,0.1,0.0019,-0.0017,-0.0015,0.0004,-0.0026,0.0044
101,0.101,0.0027,0.0008,-0.002,-0.0052,0.0026,0.0009
102,0.102,0.0004,-0.0002,0.0049,0.0017,0.0033,-0.0004
103,0.103,0.0024,0.0014,-0.0003,0.0044,-0.0009,-0.0024
104,0.104,0.0041,-0.0028,0.0024,0.0069,0.002,-0.0006
105,0.105,-0,0.0055,-0.0001,0.0016,-0.0015,0.0026
106,0.106,0.0015,-0.0001,0.0036,-0.0005,-0.0003,0.0054
107,0.107,0.0003,-0.0031,0.0043,0.0012,-0.0024,0.0028
108,0.108,0.0023,-0.0004,0.0012,-0.0029,-0.002,0.008
109,0.109,0.0004,0.0022,-0.0064,-0.0013,-0.0017,0.0058
110,0.11,0.0001,0.0029,0.0031,-0.0056,-0.0014,0.0037
111,0.111,0.0004,-0.002,0.0019,-0.0015,-0.0007,0.002
112,0.112,-0.0015,0.0022,0.0051,-0.003,0.001,0.0049
113,0.113,-0.0027,-0.003,0.0061,-0.0018,0.0009,0.0033
114,0.114,-0.001,0.0019,0.0016,0.002,-0.0023,0.0037
115,0.115,-0.0012,0.0003,0.0007,-0.0005,0.0027,0.004
116,0.116,-0.0033,0.002,0.0059,-0.0027,0.0048,0.0065
117,0.117,-0.0027,0.0005,0.0024,0.0029,0.0017,0.0026
118,0.118,0.0012,-0.0017,-0.0018,0.0051,0.0046,0.0031
119,0.119,-0.004,0.0022,-0.0023,0.0057,0.0071,0.002
120,0.12,-0.0004,-0.0025,0.0034,0.0027,0.0059,0.0008
121,0.121,-0.0035,-0.0041,-0.0003,-0.0025,-0.0005,-0.0017
122,0.122,-0.0006,-0.0024,-0.0051,0.001,0.0022,0.0035
123,0.123,-0.0011,-0.0009,-0.0034,-0.002,-0.002,0.0057
124,0.124,0.005,0.0034,-0.0017,-0.0014,0.0002,-0.0007
125,0.125,0.0025,0.0062,-0.0022,0.0011,-0.0019,0.0019
126,0.126,0.0062,0.0067,-0.001,0.0008,0.0012,-0.005
127,0.127,0.0013,0.0025,-0.0049,0.0028,0.0017,-0.0041
128,0.128,0.0055,0.002,-0.0013,0.0032,-0.0009,0.0018
129,0.129,-0.0021,0.0025,-0.001,-0,-0.0051,-0.0019
130,0.13,0.001,0.0057,0.0009,0.0066,0.0015,0.0005
131,0.131,-0.002,0.0078,-0.0055,0.0037,-0.0002,0.0025
132,0.132,0.0007,0.0014,-0.0009,-0.0005,-0.006,0.0021
133,0.133,-0.0001,-0.0013,0.0016,0.0001,-0.0023,0.0038
134,0.134,-0.0007,-0.0038,0.0085,0.0006,-0.0043,-0.0039
135,0.135,-0,-0.0031,0.0021,-0.0005,-0.006,-0.0049
136,0.136,0.0017,-0.0038,0.0013,0.0024,-0.0055,-0.0018
137,0.137,0,-0.0055,0.0006,0.0021,-0.003,0.0028
138,0.138,0.0026,-0.0049,-0.0043,0.0044,0,0.002
139,0.139,0.0014,-0.0054,-0.0001,0.0001,0.0012,0.0014
140,0.14,0.0011,-0.0066,-0.0029,-0.0015,-0.0013,0.005
141,0.141,0.0015,-0.0045,-0.0014,0.0032,-0.0037,-0.0033
142,0.142,0.0018,-0.002,-0.0036,0.0027,-0.0013,-0
143,0.143,0.0022,0.0004,-0.0024,0.0045,0.0029,-0.003
144,0.144,0.0052,-0.0027,-0.0014,0.0009,-0.0029,-0.0002
145,0.145,-0.0003,0.0009,-0.0031,0.0013,-0.0007,-0.0044
146,0.146,-0.001,0.0012,0.0013,0.0034,0.0014,0.0026
147,0.147,-0.0003,0.0009,-0.0003,-0.0008,-0.0003,-0.002
148,0.148,0.0014,0.0012,0.0032,0.0009,0.0049,0.0006
149,0.149,0.002,0.0064,0.0044,-0.0048,-0.0015,0.0014
150,0.15,0.0005,-0.0036,0.0024,-0.0041,-0.0007,0.0034
151,0.151,-0.0017,0.0005,-0.0002,-0.0047,-0.0044,-0.0035
152,0.152,-0.0028,-0.0007,-0.0025,-0.0016,0.002,-0.0026
153,0.153,-0.0031,0.0003,-0.0022,0.0001,-0.0005,-0.0017
154,0.154,-0.0054,0.0013,-0.0052,-0.0024,0.0032,-0.0023
155,0.155,-0.003,-0.0033,-0.0005,0.0007,0.0052,-0.0043
156,0.156,0.0012,-0.0041,0.0012,0.0003,0.0095,-0.0037
157,0.157,-0.0004,0.0028,-0.0005,-0.0054,0.0066,-0.0031
158,0.158,-0.0009,-0.0018,-0.001,-0.0011,0.003,-0.0046
159,0.159,0.0017,-0.006,0.0021,0.0026,-0,-0.0049
160,0.16,-0.0005,0.0009,0,-0.0023,-0.0012,-0.0096
161,0.161,0.0024,0.0001,0.0025,-0.0018,-0.0038,-0.0053
