Frame,Time,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6
0,0,0.0003,-0.0013,0.0054,-0.0028,0.0026,0.0003
1,0.001,-0.0025,-0.0008,0.0037,-0.0011,0.0041,-0.0007
2,0.002,-0.0068,-0.002,-0.0015,-0.0005,0.0028,-0.0052
3,0.003,-0.0041,-0.004,0.0021,-0.0027,0.004,0.0007
4,0.004,-0.0045,0.0017,0.0004,-0.0038,0.0071,0.0001
5,0.005,-0.0049,0.0074,-0.0012,-0.0062,0.0019,0.0007
6,0.006,-0.003,0.0051,-0.0016,-0.0044,0.0027,0.0012
7,0.007,-0.0103,0.003,-0.0012,0.0007,-0.0049,0.0041
8,0.008,-0.009,0.0046,-0.0015,-0.0013,-0.0038,0.0005
9,0.009,-0.0095,0.0028,-0.0033,-0.0029,-0.0064,-0.0006
10,0.01,-0.0067,0.0022,-0.0042,-0.0033,-0.0005,0.0005
11,0.011,-0.0085,0.0051,0.0009,0.0015,-0.0011,0.003
12,0.012,-0.0047,-0.0013,-0.0039,-0.0002,-0.0003,-0.0009
13,0.013,-0.0039,0.0013,-0.0008,0.0051,-0.002,0.0048
14,0.014,-0.0032,0.0021,-0.0002,0.0045,0.0009,0.0054
15,0.015,-0.0005,0.0027,-0.0049,0.0003,0.0035,0.0034
16,0.016,-0.0033,-0.0009,-0.0006,-0.0002,0.0005,0.0003
17,0.017,-0.001,-0.0014,-0,-0.0016,-0.0024,0.002
18,0.018,-0.0026,0.0014,0.0015,-0.0004,-0.0058,-0.0016
19,0.019,-0.0001,0.0029,0.0012,0.0035,-0.0036,0.0014
20,0.02,0.0005,-0.0014,0.0033,0,0.0029,0.0034
21,0.021,-0.0007,0.0073,0.0058,-0.0011,-0.0035,0.003
22,0.022,-0.0022,0.001,0.0041,-0.0007,-0.0009,0.0033
23,0.023,-0.0041,-0.0046,0.0045,-0.001,0.0028,0.0002
24,0.024,0.0003,-0.0015,0.0003,-0.002,0.0007,0.0027
25,0.025,0.001,-0.0042,-0.0013,-0.0003,-0.0009,0.0023
26,0.026,0.004,-0.005,-0.0041,-0.0021,-0.0038,0.0032
27,0.027,0.0056,-0.0087,0.0007,0.0003,-0.0002,-0.001
28,0.028,0.004,-0.0031,-0.0058,0.0032,-0.0026,0.0008
29,0.029,0.002,0.0061,-0,0.0022,0.0005,0.0002
30,0.03,0.0033,0.0048,0.0007,0.002,0.0033,0.0042
31,0.031,-0.0023,0.008,0,-0.0008,-0.0018,0.0056
32,0.032,-0.0013,0.0069,0.0006,-0.0018,-0.0066,-0.0005
33,0.033,-0.0063,0.0076,0.0001,-0.0021,-0.0134,-0.0031
34,0.034,-0.0041,0.005,-0.0013,0.0016,-0.0106,-0.0009
35,0.035,-0.0035,0.0043,0.0017,-0.0026,-0.0064,0.0026
36,0.036,-0.0038,0.0022,0.0006,0.0003,-0.0041,-0.0005
37,0.037,-0.0021,-0.0008,-0.0019,-0.0012,-0.0061,-0.0069
38,0.038,0.0002,0.002,-0.0042,-0.0015,-0.0044,-0.006
39,0.039,0.0006,0.0055,0.0009,-0.0035,0.0043,0.0039
40,0.04,-0.0003,0.0043,0.0016,-0.0045,0.0031,0.0079
41,0.041,-0.0054,0.0081,0.0021,-0.0069,0.002,0.0041
42,0.042,-0.0046,0.0003,-0.0031,-0.0018,0.005,-0.0016
43,0.043,-0.0109,-0.0007,-0.0024,0.0002,0.0023,0.0014
44,0.044,-0.003,-0.0059,-0.0028,-0.0014,-0.0003,-0.005
45,0.045,-0.0059,-0.0086,-0.0011,0.0026,-0.001,-0.0178
46,0.046,-0.0031,-0.0043,-0.0058,0.0031,0.0039,-0.0416
47,0.047,-0.0039,-0.0036,-0.0041,0.0019,0.0021,-0.0251
48,0.048,-0.0001,-0.0042,-0.008,0.0031,0.0038,-0.0162
49,0.049,-0.0021,-0.0025,-0.0013,0.002,0.0052,-0.0025
50,0.05,0.0074,-0.0041,-0.0004,-0.0012,0.003,-0.0049
51,0.051,0.0033,-0.0006,-0.0012,0.0017,0.0049,0.0017
52,0.052,-0.0003,-0.0066,0.001,-0.0034,0.0013,0.0077
53,0.053,0.0052,-0.0023,-0.0039,-0.0054,-0.0017,0.002
54,0.054,0.0022,-0.003,-0.0009,-0.0071,-0.0006,0.0037
55,0.055,-0.0005,0.0019,0.002,0.0005,-0.0003,0.0021
56,0.056,0.0054,0.0024,-0.0005,-0.0026,0.002,0.0007
57,0.057,-0.0015,0.0041,0.0007,-0.0017,0.003,0.0069
58,0.058,-0.0006,0.0097,0.001,0.0008,-0.0013,0.01
59,0.059,-0.0083,0.0075,-0.0009,0.0001,-0.0082,0.0089
60,0.06,-0.003,-0.0031,-0.0026,-0.0019,-0.0037,0.0061
61,0.061,0.0016,-0.0077,-0.0002,-0.0014,0.0005,0.0068
62,0.062,0.0075,-0.0089,0.0005,-0.0009,-0.0002,0.0061
63,0.063,0.0038,-0.0027,0.0011,0.0006,0.0005,0.0067
64,0.064,0.0018,0.0051,0.0048,0.0017,0.0034,0.0061
65,0.065,0.0013,0.006,0.0001,-0.0003,0.0039,0.0031
